Reference bit,dirty bit,age,access count,replace
0,1,19,6181,1
1,0,19,6180,1
0,0,6,6179,1
0,0,11,6178,1
0,0,18,6177,1
0,1,20,6176,1
0,0,11,6175,1
0,0,1,6174,1
0,0,10,6173,1
0,0,17,6172,0
1,0,7,199,0
0,0,5,6170,0
1,1,11,377,1
0,0,9,6168,1
0,0,12,1407,1
1,0,7,6166,1
0,0,19,6165,1
0,0,5,6164,1
0,0,18,6163,1
0,0,2,6162,0
0,0,17,6161,1
0,0,3,6160,0
0,0,20,6159,1
0,0,4,6158,0
0,0,7,6157,1
0,0,9,6156,1
0,0,7,6155,1
0,0,9,6154,1
0,0,7,6153,1
0,0,3,6152,1
0,1,19,6151,1
0,0,15,6150,1
1,0,4,6149,1
0,0,11,6148,0
1,0,3,4655,1
1,0,2,5032,1
0,0,18,6145,1
0,0,2,6144,0
0,1,13,6143,1
0,0,12,6142,1
0,0,17,6141,1
0,0,15,6140,1
0,0,16,6139,1
0,1,16,6138,1
1,0,17,6137,0
0,0,3,6136,1
0,0,15,6135,1
0,0,13,2111,1
0,0,14,6133,1
0,1,3,6132,1
1,0,5,2645,1
0,0,19,6130,1
0,0,3,6129,1
0,0,17,6128,1
0,0,6,6127,1
0,0,5,6126,0
0,0,14,6125,0
0,0,13,6124,1
1,0,13,3045,1
0,0,17,6122,1
0,0,9,6121,1
0,0,1,6120,1
0,1,18,6119,0
0,0,14,6118,1
0,0,9,6117,1
1,0,9,6116,1
0,0,1,6115,1
0,0,4,6114,0
0,0,20,6113,0
0,1,8,6112,0
0,0,19,6111,1
0,0,14,6110,1
0,0,7,6109,0
0,0,7,6108,1
0,0,19,6107,1
0,0,4,6106,1
0,0,2,6105,1
0,0,18,6104,1
0,0,5,6103,0
0,0,8,6102,1
0,1,17,6101,1
0,0,3,6100,1
0,0,16,6099,0
0,0,3,6098,1
0,0,15,6097,1
0,0,4,6096,1
0,0,8,6095,1
0,0,5,6094,1
0,0,11,6093,1
0,0,17,6092,1
0,0,17,6091,1
0,0,13,6090,1
0,0,19,6089,1
0,0,7,6088,0
0,0,4,6087,1
0,0,17,6086,0
1,0,12,5579,1
0,0,3,6084,1
0,0,9,6083,0
0,0,8,6082,1
0,0,4,6081,0
0,1,5,6080,1
0,0,1,6079,0
0,0,19,6078,1
1,0,9,5025,1
0,0,1,6076,1
0,0,16,6075,1
1,0,18,4632,1
0,0,9,6073,1
0,0,17,6072,0
1,0,19,2629,1
0,0,13,6070,0
0,0,8,6069,1
0,0,6,6068,0
0,0,14,6067,0
0,1,12,6066,1
0,0,4,6065,1
0,0,10,6064,1
0,0,15,6063,1
0,0,13,6062,1
1,1,13,44,0
0,0,13,6060,1
0,0,16,6059,1
0,1,7,6058,1
0,0,1,6057,1
0,0,9,6056,1
0,0,18,6055,0
0,0,6,6054,1
0,0,3,6053,1
0,0,16,6052,1
0,0,5,6051,0
0,0,19,6050,1
0,0,18,6049,1
0,0,18,6048,0
0,0,6,6047,1
0,0,6,6046,1
0,0,9,6045,1
0,0,5,6044,0
0,0,3,6043,0
0,0,16,3396,1
0,1,11,151,1
0,0,13,6040,0
0,0,16,6039,1
0,0,7,6038,1
0,0,14,6037,0
1,0,16,6018,1
0,0,18,6035,1
0,0,14,6034,1
0,1,7,6033,0
0,0,4,6032,1
0,0,12,6031,1
0,0,19,5826,1
0,0,20,6029,1
0,0,8,6028,0
0,0,5,6027,1
0,0,17,6026,1
0,0,13,6025,1
0,0,2,6024,0
1,1,9,3212,1
0,0,14,6022,0
0,0,8,6021,1
0,0,3,6020,0
0,0,4,6019,0
0,0,17,6018,1
0,0,5,6017,0
0,1,13,6016,0
0,0,7,6015,1
0,0,6,6014,0
0,0,8,6013,0
0,0,18,6012,0
1,0,11,6011,1
0,0,18,6010,1
0,0,7,6009,1
0,1,11,3359,1
0,0,2,6007,1
0,0,4,6006,1
0,0,5,6005,1
0,0,2,6004,1
0,0,9,6003,1
1,0,19,6002,1
0,0,9,6001,1
0,0,14,6000,0
0,0,18,5999,1
0,0,11,5998,1
0,0,19,5997,0
0,0,8,5996,1
1,0,17,5995,0
0,0,12,5994,0
0,0,13,5993,1
0,0,19,5992,1
0,0,10,5991,1
0,0,8,5990,1
0,1,1,5989,0
0,0,15,5988,1
0,0,13,5987,1
0,0,9,5986,1
0,1,1,985,0
0,0,10,5984,1
0,0,8,5983,1
0,0,9,5982,0
0,0,3,5981,0
0,1,15,5980,1
0,1,13,5979,1
0,0,16,5978,1
0,0,6,85,1
1,0,12,5976,1
0,0,5,5975,1
0,0,3,5974,1
0,0,10,5973,0
0,0,5,5972,1
0,0,12,5971,1
0,0,5,5970,1
0,0,4,5969,1
0,0,13,5968,1
1,0,14,3970,0
0,0,10,5966,1
0,0,5,5965,1
0,0,9,5964,1
0,0,10,5963,1
0,0,3,5962,1
1,0,10,5961,0
0,0,20,5960,1
1,0,18,462,1
0,0,7,5958,0
0,0,13,5957,1
0,1,16,5956,1
0,0,4,5955,1
0,0,12,5954,1
0,0,18,5953,0
0,0,3,5952,0
0,0,12,5951,0
0,0,20,1365,1
0,0,19,5949,0
0,1,9,5948,1
0,0,20,5947,1
0,0,8,5946,1
1,1,17,151,1
0,0,15,5944,1
0,0,5,5943,0
0,0,5,5942,1
0,0,14,5941,0
0,0,15,5940,1
0,0,10,5939,1
0,0,12,5938,1
0,0,11,5937,0
0,0,9,5936,1
0,0,9,5935,1
0,1,17,5934,0
0,0,9,5933,1
0,0,17,5932,1
0,0,1,5931,1
0,0,17,5930,1
1,0,8,5929,0
0,0,10,5928,1
0,1,7,5927,1
0,0,10,5926,1
0,0,2,5925,1
0,1,12,5924,1
0,0,7,5923,1
0,0,13,5922,1
0,0,13,5921,1
0,0,20,5920,0
0,0,16,5919,1
1,0,6,1653,0
0,0,4,5917,1
0,0,17,5916,1
0,0,13,5915,1
0,0,6,5914,1
0,0,15,1556,0
0,0,7,5912,1
0,0,6,5911,1
0,0,3,5910,1
0,0,1,5909,1
0,0,13,5908,0
0,0,7,5907,1
0,0,14,5906,1
0,0,7,5905,1
0,0,20,5904,1
0,0,16,5903,1
0,0,20,5902,1
1,0,12,4366,1
1,1,13,113,1
0,0,4,5899,1
0,0,16,5898,1
0,0,10,5897,0
1,1,16,5896,1
0,0,4,5895,0
1,0,15,2152,1
0,0,18,5893,1
0,0,17,5892,0
0,0,14,5891,1
0,1,10,5890,1
0,0,8,5889,1
0,0,4,5888,0
0,0,5,5887,1
0,0,9,5886,1
0,0,20,5885,0
1,0,20,5884,1
0,0,5,5883,0
0,0,17,949,1
0,0,19,5881,0
0,0,16,5880,0
0,0,1,2384,0
0,0,19,5878,0
0,0,13,5877,1
0,0,17,5876,1
1,1,19,123,1
0,0,15,5874,1
0,0,9,5873,0
1,0,16,5872,0
0,0,12,5871,1
0,0,8,5870,1
0,0,3,5869,1
0,0,8,5868,0
0,0,15,5867,0
0,0,16,5866,1
1,1,20,985,1
0,0,17,5864,0
0,0,5,5863,0
0,0,12,5862,1
0,0,12,5861,1
0,0,2,5860,1
0,0,13,5859,0
0,0,11,5858,1
0,0,3,5857,1
0,0,6,5856,0
0,0,14,5855,0
0,0,6,5854,1
0,0,5,5853,1
0,0,14,5852,0
0,0,2,5851,1
0,0,9,5850,0
0,1,10,5849,0
0,0,13,5848,1
1,0,17,5847,1
0,1,15,5846,0
0,1,14,5845,1
0,0,3,5844,0
0,0,20,5843,0
0,0,5,5842,1
0,0,17,5841,1
0,0,13,5840,0
0,1,11,5839,0
0,0,8,5838,0
0,0,1,1858,0
0,1,5,5836,1
0,0,1,5835,0
0,0,11,5834,1
0,0,11,5833,0
0,1,19,5832,1
1,0,1,2785,1
0,1,16,5830,1
0,0,3,5829,1
0,0,12,5828,1
1,0,20,5827,1
1,0,14,5826,0
0,0,10,5825,1
0,0,15,5824,0
0,0,16,5823,1
0,1,20,5822,0
0,0,1,5821,0
0,0,3,5210,1
0,0,7,5819,1
0,0,19,5818,1
0,1,10,5817,1
0,0,3,5816,1
0,0,9,5815,0
0,1,12,5814,1
0,0,20,5813,0
0,0,5,5812,1
0,0,18,5811,0
1,1,9,1261,1
0,0,3,5809,0
0,0,11,5808,1
0,0,19,842,1
0,0,11,5806,1
0,0,15,5805,0
0,0,18,5804,1
0,0,16,5803,1
0,0,4,5802,1
0,0,1,5801,0
0,0,14,5800,1
0,0,5,5799,0
0,0,10,5798,1
0,0,7,5797,1
0,0,4,5796,0
0,0,10,5795,1
0,0,7,5794,1
0,0,18,5321,0
0,1,2,5792,1
0,0,7,5791,1
1,0,14,5790,1
0,0,11,5789,1
0,0,13,5788,0
0,0,3,5787,1
0,0,6,5786,1
0,0,15,5785,0
0,0,14,5784,1
0,1,7,5783,1
0,0,5,5782,1
0,0,20,5781,1
0,0,17,5780,1
0,0,15,5779,0
0,0,16,4938,0
0,1,17,5777,0
0,0,13,5776,0
1,0,14,4883,1
0,0,5,5774,1
0,0,12,5773,1
0,1,4,5772,1
0,0,20,5771,1
0,0,17,5770,1
0,0,3,5769,1
0,0,9,5768,1
0,0,8,5767,1
0,0,1,5766,1
1,1,16,2312,1
0,0,3,5764,1
0,0,6,5763,0
0,0,2,5762,0
0,0,20,5761,1
0,0,14,5760,0
0,1,8,487,1
0,0,16,5758,1
0,0,20,5757,0
0,0,5,5756,1
0,0,18,5755,1
0,0,11,5754,1
0,0,5,5753,0
0,0,18,5752,1
0,0,16,5751,1
0,0,3,5750,1
0,0,12,5749,0
1,0,4,3363,0
0,0,14,5747,0
0,0,6,5746,0
0,0,16,5745,1
0,0,4,4095,1
0,0,3,5743,1
0,0,5,5742,1
0,0,1,5741,0
0,0,11,5740,1
0,1,1,5739,0
0,0,1,5738,1
0,0,14,5737,1
0,0,13,5736,1
0,1,2,5735,1
0,0,14,114,1
0,0,12,5733,1
1,1,3,113,1
0,0,17,5731,1
0,0,2,5730,0
0,0,20,5729,1
0,0,3,5728,1
1,0,17,738,1
0,0,19,5726,1
0,0,17,5725,1
0,0,17,5724,0
0,0,14,5723,1
0,0,3,5722,1
0,0,18,5721,1
0,0,12,5720,1
0,0,3,5719,1
0,0,14,5716,0
0,0,8,5717,1
1,0,9,5716,0
0,0,9,5715,1
1,1,16,151,1
0,0,16,5713,1
0,1,3,5712,0
0,0,10,5711,1
0,0,15,5710,0
0,0,12,5709,0
0,0,11,5708,1
0,0,20,5707,1
1,1,14,634,1
0,0,11,5705,0
0,0,17,5704,1
0,0,2,5703,1
1,0,13,5702,1
1,0,4,5701,1
0,0,14,5700,1
1,0,4,5699,0
0,0,12,5698,1
0,0,17,5697,1
0,0,9,5696,1
0,0,18,5695,1
0,0,6,5694,1
0,0,13,5693,1
0,0,15,5692,0
0,0,2,5691,1
1,0,7,5690,1
0,0,6,5689,0
0,0,5,5688,1
0,0,20,5687,0
0,0,8,892,0
0,0,15,5685,0
0,0,15,5684,0
0,0,2,5683,0
0,0,15,5682,1
0,0,18,5681,1
0,0,13,5680,1
0,0,20,5679,0
0,0,6,5678,1
0,0,6,5677,0
0,0,8,5676,1
0,0,13,5675,1
0,1,4,5674,1
1,1,7,1261,1
0,0,5,5672,1
0,0,17,5671,1
0,0,1,5670,0
0,0,13,5669,1
0,0,6,5668,1
0,0,19,5667,1
0,0,12,5666,0
0,0,14,5665,1
0,1,18,5664,1
0,0,7,5663,1
0,0,14,5662,0
0,0,8,5661,1
0,0,11,5660,0
0,0,20,5659,1
0,0,6,5658,0
0,1,17,5657,0
0,0,13,5656,1
0,0,2,5655,0
0,0,5,1438,0
0,0,7,5653,1
0,0,7,5652,1
0,0,9,5651,1
0,0,4,5650,1
0,0,13,5649,1
0,0,13,5648,1
0,0,1,5647,1
0,0,19,5646,1
0,0,8,5645,1
0,0,6,5644,0
0,0,18,5643,1
0,1,14,5642,1
1,0,12,2204,1
1,0,3,5640,1
0,0,12,5639,1
1,0,18,2055,1
0,0,18,5637,1
0,0,8,5636,1
0,0,13,5635,1
0,0,5,5634,1
0,0,16,5633,1
0,0,15,5632,1
0,0,3,5631,0
0,0,20,5630,0
0,0,9,5629,1
0,0,8,5628,1
0,0,20,5627,1
0,0,17,5626,0
0,0,20,5625,0
0,0,12,5624,1
0,0,4,5623,1
0,0,14,5622,1
0,1,13,5621,1
0,0,16,5620,1
0,0,10,5619,1
0,0,11,5618,1
1,0,11,2836,0
0,0,5,5616,1
0,0,16,5615,1
0,0,12,5614,0
0,0,20,5613,1
0,0,18,5612,1
0,0,17,5611,1
0,0,9,5610,1
0,0,8,5609,1
0,0,19,5608,0
0,0,15,5607,0
0,0,17,5606,0
0,0,13,5605,1
1,1,10,985,1
0,0,10,5603,0
0,0,19,5602,0
1,0,19,126,1
0,0,18,5600,1
0,0,7,5599,1
0,0,13,5598,0
0,0,13,5597,1
0,1,4,5596,0
0,0,15,5595,1
0,0,20,5594,0
0,0,15,5593,0
0,0,20,5592,1
0,0,18,5591,1
0,0,4,5590,0
0,0,10,5589,1
0,0,6,5026,1
0,0,5,5587,1
0,0,2,5586,0
0,1,3,5585,0
0,0,20,5584,0
0,0,4,5583,1
0,0,3,5582,1
0,0,16,5581,0
0,0,4,5580,1
0,0,17,5579,1
1,0,17,1527,1
0,0,8,5577,0
0,0,19,5576,1
0,0,6,5575,0
0,0,20,5574,1
0,0,19,923,1
0,0,11,5572,1
0,0,17,5571,1
0,0,5,5570,0
0,0,6,5569,0
0,1,20,5568,0
0,0,14,5567,1
0,0,20,5566,0
0,0,15,5565,1
0,1,5,5564,1
0,0,15,5563,1
0,0,14,5562,0
0,0,13,5561,1
0,0,17,5560,0
0,0,19,2883,0
0,0,5,5558,1
0,0,10,5557,1
1,1,3,828,1
0,0,12,5555,0
0,0,11,5554,1
0,0,10,5553,0
0,0,17,5552,1
0,0,15,5551,1
0,1,14,5550,1
0,0,15,5549,0
0,0,5,5548,1
0,0,4,5547,1
0,1,6,5546,1
0,0,9,5545,1
0,0,6,5544,1
0,0,10,5543,1
0,0,1,5542,0
0,0,9,5541,1
1,0,4,5125,0
0,0,2,5539,1
0,0,8,5538,0
0,0,10,5537,1
0,0,17,5536,1
0,0,10,5535,1
0,0,20,5534,1
0,0,16,5533,1
0,0,1,5532,1
0,0,3,4726,0
0,0,8,4382,1
0,1,12,4267,1
0,0,16,5528,1
0,1,11,5527,1
0,0,2,5526,1
0,0,15,5525,1
0,0,16,5524,1
0,0,19,5523,1
0,0,1,5522,1
0,0,16,5521,0
0,1,5,5520,1
0,0,12,5519,1
0,1,4,5518,1
0,0,15,2415,1
0,0,18,5516,1
1,0,8,5515,1
0,0,10,5514,1
0,0,20,5513,1
0,0,13,5512,1
0,0,10,5511,1
0,0,12,5510,1
0,0,1,5509,1
0,0,4,5508,1
0,0,10,5507,0
0,0,4,5506,1
0,0,14,5505,1
0,0,3,5504,0
0,0,12,5503,1
0,0,6,5502,1
1,0,11,5432,0
0,0,8,5500,0
0,0,12,2096,1
0,0,2,5498,1
0,0,17,5497,0
0,0,10,1238,1
0,0,7,5495,1
0,0,19,5494,0
0,0,10,5493,0
0,0,16,5492,1
0,0,3,5491,0
0,0,2,5490,0
0,0,13,5489,1
0,0,16,5488,1
0,0,7,5487,1
0,0,8,5486,1
0,0,4,5485,1
0,0,2,5484,1
0,0,2,5483,1
1,0,9,2431,1
0,0,8,5481,0
0,0,12,5480,0
0,1,20,5479,1
0,0,17,5478,1
0,0,5,5477,1
0,0,8,5476,1
0,0,16,5475,1
0,1,16,5474,1
0,0,20,5473,1
0,1,16,5472,0
0,0,19,5471,1
0,0,10,5470,0
0,0,4,5469,1
0,0,2,5468,1
1,0,15,2133,1
0,0,18,5466,1
0,0,5,5465,0
0,0,9,5464,1
0,0,4,5463,1
0,0,15,3928,0
0,0,8,5461,1
0,0,10,5460,1
0,0,19,388,1
0,0,4,5458,1
0,0,7,5457,1
0,0,17,5456,1
1,0,15,4625,1
0,1,2,5454,1
0,0,12,5453,0
0,0,7,5452,1
0,0,16,5451,1
0,0,6,5450,1
0,0,4,5449,1
0,0,17,5448,0
1,0,16,4279,1
0,0,17,5446,0
0,0,13,5445,1
0,0,8,5444,1
0,0,16,5443,1
1,1,17,123,1
0,0,3,5441,1
0,0,11,5440,1
1,1,3,690,1
0,1,9,5438,1
0,0,1,5437,1
0,0,11,5436,1
0,0,10,5435,1
0,0,13,5434,0
0,0,11,5433,0
0,0,7,5432,1
0,0,16,5431,1
0,0,9,5430,1
0,0,9,5429,1
0,0,1,5428,1
0,0,17,5427,1
0,0,2,5426,1
0,0,5,5425,1
0,1,5,5424,1
0,0,5,5423,0
0,0,1,5422,0
0,0,11,5421,0
0,0,3,5420,1
0,0,3,5419,0
0,0,9,5418,0
0,0,7,5417,1
0,0,9,5416,1
0,1,13,5415,0
0,0,13,5414,1
0,0,3,5413,1
0,0,7,5412,0
0,0,8,5411,1
0,0,13,5410,0
0,0,18,5409,1
1,0,20,5408,1
0,0,12,5407,1
0,0,7,5406,1
0,0,11,5405,0
0,1,5,5404,1
0,0,19,5403,0
0,0,17,5402,0
1,0,19,5401,1
0,0,6,331,0
0,0,7,5399,1
0,0,15,5352,0
0,0,19,5397,1
0,0,19,5396,0
0,0,3,5395,1
0,0,19,5394,1
0,0,12,5393,1
0,0,18,5392,1
0,0,18,5391,1
0,0,5,5390,1
0,0,5,5389,1
0,0,13,5388,0
0,0,17,5387,1
0,0,7,5386,1
0,0,20,5385,1
0,0,6,5384,0
0,0,2,5383,1
0,0,3,5382,1
0,0,9,5381,1
0,0,7,5380,1
0,0,15,5379,1
0,0,4,5378,1
0,0,20,5377,1
0,0,8,5376,1
0,0,2,5375,1
0,0,10,5374,0
0,0,12,5373,0
0,0,20,5372,1
1,0,4,3272,1
0,0,10,5370,1
0,0,9,5369,0
0,0,13,5368,1
0,0,16,5367,1
0,1,4,5366,0
1,0,13,2269,1
0,0,11,5364,0
0,0,11,5363,1
0,0,12,5362,0
1,1,16,985,1
0,0,3,5360,0
0,0,17,5359,1
0,0,14,5358,1
0,0,14,5357,0
0,0,8,5356,1
0,0,17,5355,1
0,0,6,1302,1
0,0,6,5353,1
1,0,14,5352,1
1,0,4,5295,1
0,0,19,5350,1
0,0,8,5349,0
0,0,7,5348,0
0,0,6,5347,0
0,1,8,5346,1
0,0,3,5345,1
0,0,19,5344,1
0,0,18,5343,1
0,0,18,5342,1
0,0,9,5341,1
0,0,18,5340,1
0,0,14,5339,1
0,0,12,5338,1
0,0,14,5337,1
0,0,3,5336,0
0,0,12,5335,1
0,0,7,5334,0
0,0,10,5333,1
0,0,7,5332,1
0,0,11,5331,0
0,0,14,5330,1
0,0,14,5329,1
0,0,12,5328,0
0,0,1,5327,0
0,0,7,5326,0
1,0,20,4159,1
0,0,10,5324,0
0,0,12,5323,0
0,0,7,5322,0
1,0,7,5321,1
0,0,19,5320,1
0,0,7,4153,0
0,0,19,5318,1
0,0,10,5317,1
0,0,10,5316,0
0,0,19,5315,1
0,0,3,5314,1
0,0,3,5313,1
0,0,2,5312,1
0,0,16,5311,1
0,0,8,5310,0
0,0,5,5309,1
0,1,2,5308,0
0,0,14,2187,0
0,0,19,5306,1
0,0,8,5305,1
0,0,8,5304,1
0,1,20,5303,0
0,0,19,5302,1
0,0,5,5301,0
0,0,6,5300,1
0,0,4,5299,1
0,0,9,5298,1
0,0,2,5297,1
0,0,3,5296,0
0,0,9,5295,1
0,0,1,5294,1
0,0,13,5293,1
0,0,17,5292,1
0,0,20,5291,0
0,0,9,5290,1
0,0,4,5289,0
0,0,5,5288,1
0,0,13,5287,0
0,0,12,5286,1
0,0,12,5285,1
0,0,13,5284,0
0,0,5,5283,1
0,0,7,5282,1
0,1,9,5281,1
0,1,2,5280,1
0,0,19,5279,1
0,1,2,5278,1
0,0,12,5277,1
0,0,18,5276,1
0,0,8,5275,1
0,0,2,5274,1
0,0,13,5273,1
0,0,8,5272,1
0,0,8,5271,1
0,1,19,5270,0
0,0,3,5269,1
0,0,14,5268,1
0,0,5,5267,1
0,0,3,5266,1
0,0,3,5265,1
0,0,19,5264,1
0,0,15,5263,1
0,1,1,5262,1
0,1,6,5261,1
0,0,15,5260,0
0,0,14,5259,1
0,0,20,5258,1
0,0,9,5257,0
0,1,16,5256,0
0,0,16,5255,1
0,0,2,5254,1
0,0,12,5253,1
0,0,10,5252,1
1,0,9,5251,1
0,0,12,5250,1
0,0,4,5249,0
0,1,11,5248,1
0,0,14,5247,1
0,0,16,5246,0
0,0,18,5245,1
0,0,7,5244,1
0,0,7,5243,1
0,0,18,5242,1
0,0,10,5241,0
0,0,5,5240,0
0,0,14,5239,1
0,0,12,5238,1
0,0,20,5237,1
0,0,3,5236,0
0,0,11,5235,0
0,0,8,5234,1
0,0,16,5233,1
0,0,9,5232,1
0,0,10,5231,1
0,0,11,5230,0
1,1,10,2335,0
0,0,6,5228,1
0,0,16,5227,1
0,0,12,5226,0
0,1,19,5225,0
0,0,17,5224,1
0,0,2,5223,0
0,0,17,5222,0
1,0,12,2809,1
0,0,15,5220,1
0,0,9,5219,1
0,0,13,5218,0
0,0,5,5217,0
0,0,10,5216,0
0,0,11,5215,1
0,0,11,5214,0
0,0,2,5213,0
0,0,20,5212,1
0,0,1,5211,1
1,0,9,5210,1
0,0,20,5209,0
0,0,7,5208,1
0,0,5,5207,1
0,0,14,5206,1
0,0,6,5205,1
0,1,10,5204,1
0,1,19,5203,0
1,0,12,1458,0
0,0,8,5201,1
0,0,9,5200,1
0,0,8,5199,1
0,0,5,5198,1
1,0,3,4052,1
0,0,15,5196,1
0,0,5,5195,1
0,0,7,5194,1
0,0,6,5193,1
0,0,15,5192,1
0,1,17,5191,0
0,0,8,5190,0
1,0,5,1371,1
0,1,5,5188,0
0,0,17,5187,0
0,0,19,5186,1
1,1,12,377,1
0,0,9,5184,1
0,0,7,5183,1
0,1,12,5182,1
0,0,3,5181,1
0,0,17,5180,0
0,0,11,5179,0
1,0,4,1486,0
0,0,17,5177,0
0,0,15,5176,1
0,0,8,5175,1
0,0,11,5174,1
0,0,18,5173,1
0,0,9,5172,1
0,0,14,5171,1
0,0,18,954,0
0,1,9,5169,1
0,0,17,5168,1
0,0,11,2354,0
0,0,12,5166,1
0,0,8,5165,0
0,0,20,5164,0
0,0,15,5163,0
1,1,3,200,1
0,0,15,5161,0
0,0,1,3916,1
0,0,11,5159,1
0,0,14,5158,0
0,0,12,5157,1
0,0,18,5156,1
0,0,1,5155,1
0,0,20,5154,1
1,0,3,4209,0
0,0,11,5152,1
0,0,8,5151,0
0,0,15,5150,0
0,0,3,5149,1
0,0,2,5148,0
0,0,16,5147,0
0,0,13,5146,1
0,0,10,5145,1
0,0,4,5144,1
0,0,1,5143,0
0,0,13,5142,0
0,0,16,5141,0
0,0,19,5140,1
0,0,20,5139,1
0,1,14,5138,1
0,0,10,5137,0
0,0,1,5136,1
0,0,9,5135,1
0,0,12,5134,1
0,0,2,5133,1
0,0,15,5132,1
0,1,18,5131,1
0,0,13,5130,1
0,0,15,5129,1
0,1,12,5128,1
0,0,4,5127,0
0,0,12,5126,1
0,0,5,5125,1
0,0,20,5124,0
0,0,5,5123,1
0,0,18,5122,0
0,0,19,5121,0
0,0,11,5120,1
1,1,14,371,1
0,0,15,5118,1
0,1,12,5117,1
0,0,15,5116,1
0,1,20,5115,1
0,0,15,5114,1
0,0,9,5113,0
0,0,13,5112,0
0,0,3,5111,1
0,1,13,5110,1
0,0,10,5109,1
0,0,11,5108,1
0,0,11,5107,0
0,0,8,5106,1
0,0,10,5105,1
0,0,1,5104,1
0,0,12,5103,1
0,0,10,5102,1
0,0,14,5101,0
0,0,16,5100,1
0,0,2,5099,1
0,0,17,5098,1
0,0,2,5097,1
0,0,12,5096,0
0,0,18,5095,1
0,0,5,5094,1
1,0,9,1257,1
0,0,2,5092,1
0,0,15,5091,1
0,0,6,5090,1
0,0,3,5089,0
0,0,2,5088,1
1,0,6,2944,1
0,0,11,5086,0
0,0,8,5085,0
0,0,13,5084,1
0,0,19,5083,1
0,0,20,5082,1
0,0,3,5081,1
0,0,11,5080,0
0,0,7,5079,0
0,0,15,5078,1
0,0,17,5077,1
0,0,8,5076,0
0,0,1,5075,1
0,0,12,5074,1
0,0,2,5073,1
0,0,8,5072,0
0,0,4,5071,0
0,0,7,5070,1
0,1,15,5069,1
0,0,16,5068,0
1,0,13,4582,0
0,0,9,5066,1
0,0,11,5065,1
0,0,2,5064,0
0,0,10,5063,0
0,0,15,5062,1
0,0,18,5061,1
0,0,4,5060,0
0,0,11,5059,0
0,0,3,5058,1
0,0,3,5057,1
0,1,9,5056,1
0,0,7,5055,1
0,0,18,5054,1
0,0,9,5053,1
0,0,5,5052,1
0,0,7,5051,1
0,0,8,5050,1
0,0,18,5049,0
0,1,3,5048,1
0,1,12,342,1
0,0,5,5046,1
0,0,6,5045,1
0,1,7,5044,0
0,0,17,5043,1
0,0,16,5042,1
0,0,14,5041,1
0,0,20,5040,1
0,0,14,5039,1
0,0,3,5038,1
1,0,2,2870,0
0,0,20,5036,0
0,0,9,5035,1
0,0,20,5034,1
0,0,17,5033,1
0,0,10,5032,1
0,0,12,5031,1
0,0,11,4481,1
0,0,4,5029,1
1,0,16,3843,1
0,0,1,5027,1
1,0,1,5026,1
0,0,14,5025,1
0,0,4,5024,1
0,1,7,5023,0
1,0,4,3844,1
0,0,7,5021,1
0,0,8,5020,0
0,0,6,5019,0
0,0,15,5018,1
0,0,7,5017,1
0,1,9,5016,0
0,0,5,5015,1
0,0,8,5014,0
1,0,17,2344,0
0,0,4,5012,1
0,0,11,5011,1
0,0,15,5010,1
0,0,8,5009,0
0,0,2,5008,1
0,0,4,5007,1
0,0,18,5006,0
0,0,4,5005,0
0,0,16,5004,0
0,0,6,5003,0
0,0,7,5002,0
1,0,13,5001,1
0,1,5,5000,0
0,0,1,4999,1
0,0,20,3427,1
0,0,8,4997,1
0,0,7,4996,0
0,0,2,4995,1
0,0,20,4994,0
0,0,12,4993,1
0,0,19,4992,1
0,0,9,4991,0
0,0,10,4990,1
0,0,11,4989,1
0,0,7,4988,1
0,1,16,4987,1
0,0,16,4986,0
0,0,3,4985,1
1,0,11,4984,0
1,0,4,467,1
0,0,10,4982,0
0,0,14,4981,1
0,0,6,4980,0
0,0,14,4979,0
0,0,11,4978,0
0,0,5,4977,1
0,0,5,4976,0
0,0,11,1780,0
0,0,14,4974,0
0,0,11,4973,1
0,0,14,4972,1
0,0,8,4971,0
0,0,1,4970,1
0,0,17,4969,1
0,0,4,4968,1
0,0,17,4967,1
0,0,16,4966,1
0,0,17,4965,1
0,0,12,4964,1
0,0,1,4963,1
0,0,14,4962,1
0,0,20,4961,1
0,0,9,4960,1
0,0,5,4959,1
0,0,13,4958,1
0,1,2,4957,0
0,0,11,4956,0
0,0,18,4955,1
0,0,1,4954,1
1,0,1,4953,0
0,0,18,4952,1
0,0,11,4951,1
0,0,2,4950,0
0,0,12,4949,1
1,0,11,4948,0
0,0,17,4947,1
0,0,10,4946,1
0,0,14,4945,1
0,0,7,4944,1
0,0,10,4943,1
0,0,12,4942,1
0,0,9,4941,1
0,0,4,4940,1
1,0,16,4939,1
1,0,4,4938,1
0,0,12,4937,1
0,0,13,4936,1
0,0,13,4935,0
0,0,12,4934,1
0,0,10,4933,1
0,0,12,4932,0
0,0,12,4931,1
0,0,9,4930,1
0,0,15,4929,1
0,1,19,4928,1
0,0,17,4927,1
0,0,19,4926,1
0,0,19,4925,1
0,1,11,4924,1
0,0,1,4923,1
1,0,8,50,0
0,0,10,4921,1
0,0,18,4920,1
0,0,16,4919,1
0,0,19,4918,0
0,0,14,4917,1
0,0,9,4916,1
0,0,13,4915,1
0,0,17,4914,0
0,0,17,4913,1
0,0,16,4912,1
0,0,16,4911,1
0,0,2,4910,1
0,0,11,4909,1
0,0,6,4908,0
